,name_1,pic_1,name_2,pic_2,similarity,path_x1_1,path_x1_2,rec_x1,path_x2_1,path_x2_2,rec_x2
427,Kate_Winslet,0001,Kate_Winslet,0003,1,dataset/Kate_Winslet/Kate_Winslet_0001.jpg,dataset/Kate_Winslet/Kate_Winslet_0003.jpg,1,MDSR/output_x2/Kate_Winslet_0001_result.jpg,MDSR/output_x2/Kate_Winslet_0003_result.jpg,1
428,Kate_Winslet,0001,Kate_Winslet,0004,1,dataset/Kate_Winslet/Kate_Winslet_0001.jpg,dataset/Kate_Winslet/Kate_Winslet_0004.jpg,1,MDSR/output_x2/Kate_Winslet_0001_result.jpg,MDSR/output_x2/Kate_Winslet_0004_result.jpg,1
429,Kate_Winslet,0002,Kate_Winslet,0003,1,dataset/Kate_Winslet/Kate_Winslet_0002.jpg,dataset/Kate_Winslet/Kate_Winslet_0003.jpg,1,MDSR/output_x2/Kate_Winslet_0002_result.jpg,MDSR/output_x2/Kate_Winslet_0003_result.jpg,1
430,Kate_Winslet,0002,Kate_Winslet,0004,1,dataset/Kate_Winslet/Kate_Winslet_0002.jpg,dataset/Kate_Winslet/Kate_Winslet_0004.jpg,0,MDSR/output_x2/Kate_Winslet_0002_result.jpg,MDSR/output_x2/Kate_Winslet_0004_result.jpg,0
431,Kate_Winslet,0003,Kate_Winslet,0004,1,dataset/Kate_Winslet/Kate_Winslet_0003.jpg,dataset/Kate_Winslet/Kate_Winslet_0004.jpg,1,MDSR/output_x2/Kate_Winslet_0003_result.jpg,MDSR/output_x2/Kate_Winslet_0004_result.jpg,1
432,Kathy_Winters,0001,Kathy_Winters,0002,1,dataset/Kathy_Winters/Kathy_Winters_0001.jpg,dataset/Kathy_Winters/Kathy_Winters_0002.jpg,1,MDSR/output_x2/Kathy_Winters_0001_result.jpg,MDSR/output_x2/Kathy_Winters_0002_result.jpg,1
433,Kelvin_Sampson,0001,Kelvin_Sampson,0002,1,dataset/Kelvin_Sampson/Kelvin_Sampson_0001.jpg,dataset/Kelvin_Sampson/Kelvin_Sampson_0002.jpg,0,MDSR/output_x2/Kelvin_Sampson_0001_result.jpg,MDSR/output_x2/Kelvin_Sampson_0002_result.jpg,1
434,Kevin_Stallings,0001,Kevin_Stallings,0002,1,dataset/Kevin_Stallings/Kevin_Stallings_0001.jpg,dataset/Kevin_Stallings/Kevin_Stallings_0002.jpg,0,MDSR/output_x2/Kevin_Stallings_0001_result.jpg,MDSR/output_x2/Kevin_Stallings_0002_result.jpg,0
435,Kim_Jong-Il,0002,Kim_Jong-Il,0003,1,dataset/Kim_Jong-Il/Kim_Jong-Il_0002.jpg,dataset/Kim_Jong-Il/Kim_Jong-Il_0003.jpg,1,MDSR/output_x2/Kim_Jong-Il_0002_result.jpg,MDSR/output_x2/Kim_Jong-Il_0003_result.jpg,1
436,Kristin_Davis,0001,Kristin_Davis,0002,1,dataset/Kristin_Davis/Kristin_Davis_0001.jpg,dataset/Kristin_Davis/Kristin_Davis_0002.jpg,1,MDSR/output_x2/Kristin_Davis_0001_result.jpg,MDSR/output_x2/Kristin_Davis_0002_result.jpg,1
437,Kristin_Davis,0001,Kristin_Davis,0003,1,dataset/Kristin_Davis/Kristin_Davis_0001.jpg,dataset/Kristin_Davis/Kristin_Davis_0003.jpg,1,MDSR/output_x2/Kristin_Davis_0001_result.jpg,MDSR/output_x2/Kristin_Davis_0003_result.jpg,1
438,Kristin_Davis,0002,Kristin_Davis,0003,1,dataset/Kristin_Davis/Kristin_Davis_0002.jpg,dataset/Kristin_Davis/Kristin_Davis_0003.jpg,1,MDSR/output_x2/Kristin_Davis_0002_result.jpg,MDSR/output_x2/Kristin_Davis_0003_result.jpg,1
439,Lance_Armstrong,0001,Lance_Armstrong,0010,1,dataset/Lance_Armstrong/Lance_Armstrong_0001.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0010.jpg,0,MDSR/output_x2/Lance_Armstrong_0001_result.jpg,MDSR/output_x2/Lance_Armstrong_0010_result.jpg,0
440,Lance_Armstrong,0001,Lance_Armstrong,0011,1,dataset/Lance_Armstrong/Lance_Armstrong_0001.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0011.jpg,0,MDSR/output_x2/Lance_Armstrong_0001_result.jpg,MDSR/output_x2/Lance_Armstrong_0011_result.jpg,1
441,Lance_Armstrong,0001,Lance_Armstrong,0014,1,dataset/Lance_Armstrong/Lance_Armstrong_0001.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0014.jpg,0,MDSR/output_x2/Lance_Armstrong_0001_result.jpg,MDSR/output_x2/Lance_Armstrong_0014_result.jpg,0
442,Lance_Armstrong,0001,Lance_Armstrong,0017,1,dataset/Lance_Armstrong/Lance_Armstrong_0001.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0017.jpg,0,MDSR/output_x2/Lance_Armstrong_0001_result.jpg,MDSR/output_x2/Lance_Armstrong_0017_result.jpg,0
443,Lance_Armstrong,0001,Lance_Armstrong,0018,1,dataset/Lance_Armstrong/Lance_Armstrong_0001.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0018.jpg,1,MDSR/output_x2/Lance_Armstrong_0001_result.jpg,MDSR/output_x2/Lance_Armstrong_0018_result.jpg,1
444,Lance_Armstrong,0001,Lance_Armstrong,0005,1,dataset/Lance_Armstrong/Lance_Armstrong_0001.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0005.jpg,0,MDSR/output_x2/Lance_Armstrong_0001_result.jpg,MDSR/output_x2/Lance_Armstrong_0005_result.jpg,1
445,Lance_Armstrong,0001,Lance_Armstrong,0007,1,dataset/Lance_Armstrong/Lance_Armstrong_0001.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0007.jpg,0,MDSR/output_x2/Lance_Armstrong_0001_result.jpg,MDSR/output_x2/Lance_Armstrong_0007_result.jpg,1
446,Lance_Armstrong,0010,Lance_Armstrong,0011,1,dataset/Lance_Armstrong/Lance_Armstrong_0010.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0011.jpg,0,MDSR/output_x2/Lance_Armstrong_0010_result.jpg,MDSR/output_x2/Lance_Armstrong_0011_result.jpg,0
447,Lance_Armstrong,0010,Lance_Armstrong,0014,1,dataset/Lance_Armstrong/Lance_Armstrong_0010.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0014.jpg,0,MDSR/output_x2/Lance_Armstrong_0010_result.jpg,MDSR/output_x2/Lance_Armstrong_0014_result.jpg,0
448,Lance_Armstrong,0010,Lance_Armstrong,0017,1,dataset/Lance_Armstrong/Lance_Armstrong_0010.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0017.jpg,0,MDSR/output_x2/Lance_Armstrong_0010_result.jpg,MDSR/output_x2/Lance_Armstrong_0017_result.jpg,0
449,Lance_Armstrong,0010,Lance_Armstrong,0018,1,dataset/Lance_Armstrong/Lance_Armstrong_0010.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0018.jpg,0,MDSR/output_x2/Lance_Armstrong_0010_result.jpg,MDSR/output_x2/Lance_Armstrong_0018_result.jpg,0
450,Lance_Armstrong,0010,Lance_Armstrong,0005,1,dataset/Lance_Armstrong/Lance_Armstrong_0010.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0005.jpg,0,MDSR/output_x2/Lance_Armstrong_0010_result.jpg,MDSR/output_x2/Lance_Armstrong_0005_result.jpg,0
451,Lance_Armstrong,0010,Lance_Armstrong,0007,1,dataset/Lance_Armstrong/Lance_Armstrong_0010.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0007.jpg,0,MDSR/output_x2/Lance_Armstrong_0010_result.jpg,MDSR/output_x2/Lance_Armstrong_0007_result.jpg,0
452,Lance_Armstrong,0011,Lance_Armstrong,0014,1,dataset/Lance_Armstrong/Lance_Armstrong_0011.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0014.jpg,0,MDSR/output_x2/Lance_Armstrong_0011_result.jpg,MDSR/output_x2/Lance_Armstrong_0014_result.jpg,0
453,Lance_Armstrong,0011,Lance_Armstrong,0017,1,dataset/Lance_Armstrong/Lance_Armstrong_0011.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0017.jpg,0,MDSR/output_x2/Lance_Armstrong_0011_result.jpg,MDSR/output_x2/Lance_Armstrong_0017_result.jpg,1
454,Lance_Armstrong,0011,Lance_Armstrong,0018,1,dataset/Lance_Armstrong/Lance_Armstrong_0011.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0018.jpg,0,MDSR/output_x2/Lance_Armstrong_0011_result.jpg,MDSR/output_x2/Lance_Armstrong_0018_result.jpg,1
455,Lance_Armstrong,0011,Lance_Armstrong,0005,1,dataset/Lance_Armstrong/Lance_Armstrong_0011.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0005.jpg,0,MDSR/output_x2/Lance_Armstrong_0011_result.jpg,MDSR/output_x2/Lance_Armstrong_0005_result.jpg,1
456,Lance_Armstrong,0011,Lance_Armstrong,0007,1,dataset/Lance_Armstrong/Lance_Armstrong_0011.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0007.jpg,0,MDSR/output_x2/Lance_Armstrong_0011_result.jpg,MDSR/output_x2/Lance_Armstrong_0007_result.jpg,1
457,Lance_Armstrong,0014,Lance_Armstrong,0017,1,dataset/Lance_Armstrong/Lance_Armstrong_0014.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0017.jpg,0,MDSR/output_x2/Lance_Armstrong_0014_result.jpg,MDSR/output_x2/Lance_Armstrong_0017_result.jpg,0
458,Lance_Armstrong,0014,Lance_Armstrong,0018,1,dataset/Lance_Armstrong/Lance_Armstrong_0014.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0018.jpg,0,MDSR/output_x2/Lance_Armstrong_0014_result.jpg,MDSR/output_x2/Lance_Armstrong_0018_result.jpg,0
459,Lance_Armstrong,0014,Lance_Armstrong,0005,1,dataset/Lance_Armstrong/Lance_Armstrong_0014.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0005.jpg,0,MDSR/output_x2/Lance_Armstrong_0014_result.jpg,MDSR/output_x2/Lance_Armstrong_0005_result.jpg,0
460,Lance_Armstrong,0014,Lance_Armstrong,0007,1,dataset/Lance_Armstrong/Lance_Armstrong_0014.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0007.jpg,0,MDSR/output_x2/Lance_Armstrong_0014_result.jpg,MDSR/output_x2/Lance_Armstrong_0007_result.jpg,0
461,Lance_Armstrong,0017,Lance_Armstrong,0018,1,dataset/Lance_Armstrong/Lance_Armstrong_0017.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0018.jpg,1,MDSR/output_x2/Lance_Armstrong_0017_result.jpg,MDSR/output_x2/Lance_Armstrong_0018_result.jpg,1
462,Lance_Armstrong,0017,Lance_Armstrong,0005,1,dataset/Lance_Armstrong/Lance_Armstrong_0017.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0005.jpg,0,MDSR/output_x2/Lance_Armstrong_0017_result.jpg,MDSR/output_x2/Lance_Armstrong_0005_result.jpg,0
463,Lance_Armstrong,0017,Lance_Armstrong,0007,1,dataset/Lance_Armstrong/Lance_Armstrong_0017.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0007.jpg,0,MDSR/output_x2/Lance_Armstrong_0017_result.jpg,MDSR/output_x2/Lance_Armstrong_0007_result.jpg,0
464,Lance_Armstrong,0018,Lance_Armstrong,0005,1,dataset/Lance_Armstrong/Lance_Armstrong_0018.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0005.jpg,1,MDSR/output_x2/Lance_Armstrong_0018_result.jpg,MDSR/output_x2/Lance_Armstrong_0005_result.jpg,0
465,Lance_Armstrong,0018,Lance_Armstrong,0007,1,dataset/Lance_Armstrong/Lance_Armstrong_0018.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0007.jpg,1,MDSR/output_x2/Lance_Armstrong_0018_result.jpg,MDSR/output_x2/Lance_Armstrong_0007_result.jpg,0
466,Lance_Armstrong,0005,Lance_Armstrong,0007,1,dataset/Lance_Armstrong/Lance_Armstrong_0005.jpg,dataset/Lance_Armstrong/Lance_Armstrong_0007.jpg,1,MDSR/output_x2/Lance_Armstrong_0005_result.jpg,MDSR/output_x2/Lance_Armstrong_0007_result.jpg,1
467,Laurent_Jalabert,0001,Laurent_Jalabert,0002,1,dataset/Laurent_Jalabert/Laurent_Jalabert_0001.jpg,dataset/Laurent_Jalabert/Laurent_Jalabert_0002.jpg,0,MDSR/output_x2/Laurent_Jalabert_0001_result.jpg,MDSR/output_x2/Laurent_Jalabert_0002_result.jpg,0
468,Lindsey_Graham,0001,Lindsey_Graham,0002,1,dataset/Lindsey_Graham/Lindsey_Graham_0001.jpg,dataset/Lindsey_Graham/Lindsey_Graham_0002.jpg,1,MDSR/output_x2/Lindsey_Graham_0001_result.jpg,MDSR/output_x2/Lindsey_Graham_0002_result.jpg,1
469,Lisa_Gottsegen,0001,Lisa_Gottsegen,0002,1,dataset/Lisa_Gottsegen/Lisa_Gottsegen_0001.jpg,dataset/Lisa_Gottsegen/Lisa_Gottsegen_0002.jpg,1,MDSR/output_x2/Lisa_Gottsegen_0001_result.jpg,MDSR/output_x2/Lisa_Gottsegen_0002_result.jpg,1
470,Lleyton_Hewitt,0001,Lleyton_Hewitt,0013,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0001.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0013.jpg,1,MDSR/output_x2/Lleyton_Hewitt_0001_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0013_result.jpg,1
471,Lleyton_Hewitt,0001,Lleyton_Hewitt,0016,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0001.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0016.jpg,1,MDSR/output_x2/Lleyton_Hewitt_0001_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0016_result.jpg,1
472,Lleyton_Hewitt,0001,Lleyton_Hewitt,0018,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0001.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0018.jpg,1,MDSR/output_x2/Lleyton_Hewitt_0001_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0018_result.jpg,1
473,Lleyton_Hewitt,0001,Lleyton_Hewitt,0024,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0001.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0024.jpg,1,MDSR/output_x2/Lleyton_Hewitt_0001_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0024_result.jpg,1
474,Lleyton_Hewitt,0001,Lleyton_Hewitt,0027,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0001.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0027.jpg,1,MDSR/output_x2/Lleyton_Hewitt_0001_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0027_result.jpg,1
475,Lleyton_Hewitt,0001,Lleyton_Hewitt,0036,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0001.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0036.jpg,0,MDSR/output_x2/Lleyton_Hewitt_0001_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0036_result.jpg,0
476,Lleyton_Hewitt,0001,Lleyton_Hewitt,0037,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0001.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0037.jpg,1,MDSR/output_x2/Lleyton_Hewitt_0001_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0037_result.jpg,1
477,Lleyton_Hewitt,0013,Lleyton_Hewitt,0016,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0013.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0016.jpg,0,MDSR/output_x2/Lleyton_Hewitt_0013_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0016_result.jpg,0
478,Lleyton_Hewitt,0013,Lleyton_Hewitt,0018,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0013.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0018.jpg,1,MDSR/output_x2/Lleyton_Hewitt_0013_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0018_result.jpg,1
479,Lleyton_Hewitt,0013,Lleyton_Hewitt,0024,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0013.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0024.jpg,1,MDSR/output_x2/Lleyton_Hewitt_0013_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0024_result.jpg,1
480,Lleyton_Hewitt,0013,Lleyton_Hewitt,0027,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0013.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0027.jpg,1,MDSR/output_x2/Lleyton_Hewitt_0013_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0027_result.jpg,1
481,Lleyton_Hewitt,0013,Lleyton_Hewitt,0036,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0013.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0036.jpg,0,MDSR/output_x2/Lleyton_Hewitt_0013_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0036_result.jpg,0
482,Lleyton_Hewitt,0013,Lleyton_Hewitt,0037,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0013.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0037.jpg,0,MDSR/output_x2/Lleyton_Hewitt_0013_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0037_result.jpg,0
483,Lleyton_Hewitt,0016,Lleyton_Hewitt,0018,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0016.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0018.jpg,1,MDSR/output_x2/Lleyton_Hewitt_0016_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0018_result.jpg,1
484,Lleyton_Hewitt,0016,Lleyton_Hewitt,0024,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0016.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0024.jpg,1,MDSR/output_x2/Lleyton_Hewitt_0016_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0024_result.jpg,1
485,Lleyton_Hewitt,0016,Lleyton_Hewitt,0027,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0016.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0027.jpg,1,MDSR/output_x2/Lleyton_Hewitt_0016_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0027_result.jpg,1
486,Lleyton_Hewitt,0016,Lleyton_Hewitt,0036,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0016.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0036.jpg,1,MDSR/output_x2/Lleyton_Hewitt_0016_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0036_result.jpg,1
487,Lleyton_Hewitt,0016,Lleyton_Hewitt,0037,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0016.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0037.jpg,1,MDSR/output_x2/Lleyton_Hewitt_0016_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0037_result.jpg,1
488,Lleyton_Hewitt,0018,Lleyton_Hewitt,0024,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0018.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0024.jpg,0,MDSR/output_x2/Lleyton_Hewitt_0018_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0024_result.jpg,0
489,Lleyton_Hewitt,0018,Lleyton_Hewitt,0027,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0018.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0027.jpg,1,MDSR/output_x2/Lleyton_Hewitt_0018_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0027_result.jpg,1
490,Lleyton_Hewitt,0018,Lleyton_Hewitt,0036,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0018.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0036.jpg,0,MDSR/output_x2/Lleyton_Hewitt_0018_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0036_result.jpg,0
491,Lleyton_Hewitt,0018,Lleyton_Hewitt,0037,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0018.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0037.jpg,1,MDSR/output_x2/Lleyton_Hewitt_0018_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0037_result.jpg,1
492,Lleyton_Hewitt,0024,Lleyton_Hewitt,0027,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0024.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0027.jpg,1,MDSR/output_x2/Lleyton_Hewitt_0024_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0027_result.jpg,1
493,Lleyton_Hewitt,0024,Lleyton_Hewitt,0036,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0024.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0036.jpg,1,MDSR/output_x2/Lleyton_Hewitt_0024_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0036_result.jpg,1
494,Lleyton_Hewitt,0024,Lleyton_Hewitt,0037,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0024.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0037.jpg,1,MDSR/output_x2/Lleyton_Hewitt_0024_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0037_result.jpg,1
495,Lleyton_Hewitt,0027,Lleyton_Hewitt,0036,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0027.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0036.jpg,1,MDSR/output_x2/Lleyton_Hewitt_0027_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0036_result.jpg,1
496,Lleyton_Hewitt,0027,Lleyton_Hewitt,0037,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0027.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0037.jpg,1,MDSR/output_x2/Lleyton_Hewitt_0027_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0037_result.jpg,1
497,Lleyton_Hewitt,0036,Lleyton_Hewitt,0037,1,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0036.jpg,dataset/Lleyton_Hewitt/Lleyton_Hewitt_0037.jpg,1,MDSR/output_x2/Lleyton_Hewitt_0036_result.jpg,MDSR/output_x2/Lleyton_Hewitt_0037_result.jpg,0
498,Luis_Ernesto_Derbez_Bautista,0003,Luis_Ernesto_Derbez_Bautista,0006,1,dataset/Luis_Ernesto_Derbez_Bautista/Luis_Ernesto_Derbez_Bautista_0003.jpg,dataset/Luis_Ernesto_Derbez_Bautista/Luis_Ernesto_Derbez_Bautista_0006.jpg,1,MDSR/output_x2/Luis_Ernesto_Derbez_Bautista_0003_result.jpg,MDSR/output_x2/Luis_Ernesto_Derbez_Bautista_0006_result.jpg,1
499,Mario_Dumont,0001,Mario_Dumont,0002,1,dataset/Mario_Dumont/Mario_Dumont_0001.jpg,dataset/Mario_Dumont/Mario_Dumont_0002.jpg,0,MDSR/output_x2/Mario_Dumont_0001_result.jpg,MDSR/output_x2/Mario_Dumont_0002_result.jpg,0
500,Mark_Wahlberg,0001,Mark_Wahlberg,0002,1,dataset/Mark_Wahlberg/Mark_Wahlberg_0001.jpg,dataset/Mark_Wahlberg/Mark_Wahlberg_0002.jpg,0,MDSR/output_x2/Mark_Wahlberg_0001_result.jpg,MDSR/output_x2/Mark_Wahlberg_0002_result.jpg,0
501,Mark_Wahlberg,0001,Mark_Wahlberg,0003,1,dataset/Mark_Wahlberg/Mark_Wahlberg_0001.jpg,dataset/Mark_Wahlberg/Mark_Wahlberg_0003.jpg,1,MDSR/output_x2/Mark_Wahlberg_0001_result.jpg,MDSR/output_x2/Mark_Wahlberg_0003_result.jpg,1
502,Mark_Wahlberg,0001,Mark_Wahlberg,0004,1,dataset/Mark_Wahlberg/Mark_Wahlberg_0001.jpg,dataset/Mark_Wahlberg/Mark_Wahlberg_0004.jpg,0,MDSR/output_x2/Mark_Wahlberg_0001_result.jpg,MDSR/output_x2/Mark_Wahlberg_0004_result.jpg,0
503,Mark_Wahlberg,0002,Mark_Wahlberg,0003,1,dataset/Mark_Wahlberg/Mark_Wahlberg_0002.jpg,dataset/Mark_Wahlberg/Mark_Wahlberg_0003.jpg,1,MDSR/output_x2/Mark_Wahlberg_0002_result.jpg,MDSR/output_x2/Mark_Wahlberg_0003_result.jpg,0
504,Mark_Wahlberg,0002,Mark_Wahlberg,0004,1,dataset/Mark_Wahlberg/Mark_Wahlberg_0002.jpg,dataset/Mark_Wahlberg/Mark_Wahlberg_0004.jpg,1,MDSR/output_x2/Mark_Wahlberg_0002_result.jpg,MDSR/output_x2/Mark_Wahlberg_0004_result.jpg,1
505,Mark_Wahlberg,0003,Mark_Wahlberg,0004,1,dataset/Mark_Wahlberg/Mark_Wahlberg_0003.jpg,dataset/Mark_Wahlberg/Mark_Wahlberg_0004.jpg,1,MDSR/output_x2/Mark_Wahlberg_0003_result.jpg,MDSR/output_x2/Mark_Wahlberg_0004_result.jpg,1
506,Marlene_Weingartner,0001,Marlene_Weingartner,0002,1,dataset/Marlene_Weingartner/Marlene_Weingartner_0001.jpg,dataset/Marlene_Weingartner/Marlene_Weingartner_0002.jpg,0,MDSR/output_x2/Marlene_Weingartner_0001_result.jpg,MDSR/output_x2/Marlene_Weingartner_0002_result.jpg,0
507,Martha_Bowen,0001,Martha_Bowen,0002,1,dataset/Martha_Bowen/Martha_Bowen_0001.jpg,dataset/Martha_Bowen/Martha_Bowen_0002.jpg,1,MDSR/output_x2/Martha_Bowen_0001_result.jpg,MDSR/output_x2/Martha_Bowen_0002_result.jpg,1
508,Martin_Cauchon,0001,Martin_Cauchon,0002,1,dataset/Martin_Cauchon/Martin_Cauchon_0001.jpg,dataset/Martin_Cauchon/Martin_Cauchon_0002.jpg,1,MDSR/output_x2/Martin_Cauchon_0001_result.jpg,MDSR/output_x2/Martin_Cauchon_0002_result.jpg,1
509,Martin_Hoellwarth,0001,Martin_Hoellwarth,0002,1,dataset/Martin_Hoellwarth/Martin_Hoellwarth_0001.jpg,dataset/Martin_Hoellwarth/Martin_Hoellwarth_0002.jpg,1,MDSR/output_x2/Martin_Hoellwarth_0001_result.jpg,MDSR/output_x2/Martin_Hoellwarth_0002_result.jpg,0
510,Martin_Sheen,0001,Martin_Sheen,0002,1,dataset/Martin_Sheen/Martin_Sheen_0001.jpg,dataset/Martin_Sheen/Martin_Sheen_0002.jpg,1,MDSR/output_x2/Martin_Sheen_0001_result.jpg,MDSR/output_x2/Martin_Sheen_0002_result.jpg,1
511,Matthew_Broderick,0001,Matthew_Broderick,0002,1,dataset/Matthew_Broderick/Matthew_Broderick_0001.jpg,dataset/Matthew_Broderick/Matthew_Broderick_0002.jpg,0,MDSR/output_x2/Matthew_Broderick_0001_result.jpg,MDSR/output_x2/Matthew_Broderick_0002_result.jpg,1
512,Matthew_Broderick,0001,Matthew_Broderick,0003,1,dataset/Matthew_Broderick/Matthew_Broderick_0001.jpg,dataset/Matthew_Broderick/Matthew_Broderick_0003.jpg,0,MDSR/output_x2/Matthew_Broderick_0001_result.jpg,MDSR/output_x2/Matthew_Broderick_0003_result.jpg,1
