,name,pic1,pic2,path_x1_1,path_x2_1,path_x3_1,path_x4_1,path_x1_2,path_x2_2,path_x3_2,path_x4_2
149,Gray_Davis,22,26,dataset/lfw_funneled/Gray_Davis/Gray_Davis_0022.jpg,dataset/output_x2/Gray_Davis_0022_result.jpg,dataset/output_x3/Gray_Davis_0022_result.jpg,dataset/output_x4/Gray_Davis_0022_result.jpg,dataset/lfw_funneled/Gray_Davis/Gray_Davis_0026.jpg,dataset/output_x2/Gray_Davis_0026_result.jpg,dataset/output_x3/Gray_Davis_0026_result.jpg,dataset/output_x4/Gray_Davis_0026_result.jpg
150,Gray_Davis,22,7,dataset/lfw_funneled/Gray_Davis/Gray_Davis_0022.jpg,dataset/output_x2/Gray_Davis_0022_result.jpg,dataset/output_x3/Gray_Davis_0022_result.jpg,dataset/output_x4/Gray_Davis_0022_result.jpg,dataset/lfw_funneled/Gray_Davis/Gray_Davis_0007.jpg,dataset/output_x2/Gray_Davis_0007_result.jpg,dataset/output_x3/Gray_Davis_0007_result.jpg,dataset/output_x4/Gray_Davis_0007_result.jpg
151,Gray_Davis,26,7,dataset/lfw_funneled/Gray_Davis/Gray_Davis_0026.jpg,dataset/output_x2/Gray_Davis_0026_result.jpg,dataset/output_x3/Gray_Davis_0026_result.jpg,dataset/output_x4/Gray_Davis_0026_result.jpg,dataset/lfw_funneled/Gray_Davis/Gray_Davis_0007.jpg,dataset/output_x2/Gray_Davis_0007_result.jpg,dataset/output_x3/Gray_Davis_0007_result.jpg,dataset/output_x4/Gray_Davis_0007_result.jpg
152,Gregg_Popovich,1,3,dataset/lfw_funneled/Gregg_Popovich/Gregg_Popovich_0001.jpg,dataset/output_x2/Gregg_Popovich_0001_result.jpg,dataset/output_x3/Gregg_Popovich_0001_result.jpg,dataset/output_x4/Gregg_Popovich_0001_result.jpg,dataset/lfw_funneled/Gregg_Popovich/Gregg_Popovich_0003.jpg,dataset/output_x2/Gregg_Popovich_0003_result.jpg,dataset/output_x3/Gregg_Popovich_0003_result.jpg,dataset/output_x4/Gregg_Popovich_0003_result.jpg
153,Gregg_Popovich,1,4,dataset/lfw_funneled/Gregg_Popovich/Gregg_Popovich_0001.jpg,dataset/output_x2/Gregg_Popovich_0001_result.jpg,dataset/output_x3/Gregg_Popovich_0001_result.jpg,dataset/output_x4/Gregg_Popovich_0001_result.jpg,dataset/lfw_funneled/Gregg_Popovich/Gregg_Popovich_0004.jpg,dataset/output_x2/Gregg_Popovich_0004_result.jpg,dataset/output_x3/Gregg_Popovich_0004_result.jpg,dataset/output_x4/Gregg_Popovich_0004_result.jpg
154,Gregg_Popovich,1,5,dataset/lfw_funneled/Gregg_Popovich/Gregg_Popovich_0001.jpg,dataset/output_x2/Gregg_Popovich_0001_result.jpg,dataset/output_x3/Gregg_Popovich_0001_result.jpg,dataset/output_x4/Gregg_Popovich_0001_result.jpg,dataset/lfw_funneled/Gregg_Popovich/Gregg_Popovich_0005.jpg,dataset/output_x2/Gregg_Popovich_0005_result.jpg,dataset/output_x3/Gregg_Popovich_0005_result.jpg,dataset/output_x4/Gregg_Popovich_0005_result.jpg
155,Gregg_Popovich,3,4,dataset/lfw_funneled/Gregg_Popovich/Gregg_Popovich_0003.jpg,dataset/output_x2/Gregg_Popovich_0003_result.jpg,dataset/output_x3/Gregg_Popovich_0003_result.jpg,dataset/output_x4/Gregg_Popovich_0003_result.jpg,dataset/lfw_funneled/Gregg_Popovich/Gregg_Popovich_0004.jpg,dataset/output_x2/Gregg_Popovich_0004_result.jpg,dataset/output_x3/Gregg_Popovich_0004_result.jpg,dataset/output_x4/Gregg_Popovich_0004_result.jpg
156,Gregg_Popovich,3,5,dataset/lfw_funneled/Gregg_Popovich/Gregg_Popovich_0003.jpg,dataset/output_x2/Gregg_Popovich_0003_result.jpg,dataset/output_x3/Gregg_Popovich_0003_result.jpg,dataset/output_x4/Gregg_Popovich_0003_result.jpg,dataset/lfw_funneled/Gregg_Popovich/Gregg_Popovich_0005.jpg,dataset/output_x2/Gregg_Popovich_0005_result.jpg,dataset/output_x3/Gregg_Popovich_0005_result.jpg,dataset/output_x4/Gregg_Popovich_0005_result.jpg
157,Gregg_Popovich,4,5,dataset/lfw_funneled/Gregg_Popovich/Gregg_Popovich_0004.jpg,dataset/output_x2/Gregg_Popovich_0004_result.jpg,dataset/output_x3/Gregg_Popovich_0004_result.jpg,dataset/output_x4/Gregg_Popovich_0004_result.jpg,dataset/lfw_funneled/Gregg_Popovich/Gregg_Popovich_0005.jpg,dataset/output_x2/Gregg_Popovich_0005_result.jpg,dataset/output_x3/Gregg_Popovich_0005_result.jpg,dataset/output_x4/Gregg_Popovich_0005_result.jpg
158,Guy_Ritchie,1,2,dataset/lfw_funneled/Guy_Ritchie/Guy_Ritchie_0001.jpg,dataset/output_x2/Guy_Ritchie_0001_result.jpg,dataset/output_x3/Guy_Ritchie_0001_result.jpg,dataset/output_x4/Guy_Ritchie_0001_result.jpg,dataset/lfw_funneled/Guy_Ritchie/Guy_Ritchie_0002.jpg,dataset/output_x2/Guy_Ritchie_0002_result.jpg,dataset/output_x3/Guy_Ritchie_0002_result.jpg,dataset/output_x4/Guy_Ritchie_0002_result.jpg
159,Hamzah_Haz,1,2,dataset/lfw_funneled/Hamzah_Haz/Hamzah_Haz_0001.jpg,dataset/output_x2/Hamzah_Haz_0001_result.jpg,dataset/output_x3/Hamzah_Haz_0001_result.jpg,dataset/output_x4/Hamzah_Haz_0001_result.jpg,dataset/lfw_funneled/Hamzah_Haz/Hamzah_Haz_0002.jpg,dataset/output_x2/Hamzah_Haz_0002_result.jpg,dataset/output_x3/Hamzah_Haz_0002_result.jpg,dataset/output_x4/Hamzah_Haz_0002_result.jpg
160,Harbhajan_Singh,1,2,dataset/lfw_funneled/Harbhajan_Singh/Harbhajan_Singh_0001.jpg,dataset/output_x2/Harbhajan_Singh_0001_result.jpg,dataset/output_x3/Harbhajan_Singh_0001_result.jpg,dataset/output_x4/Harbhajan_Singh_0001_result.jpg,dataset/lfw_funneled/Harbhajan_Singh/Harbhajan_Singh_0002.jpg,dataset/output_x2/Harbhajan_Singh_0002_result.jpg,dataset/output_x3/Harbhajan_Singh_0002_result.jpg,dataset/output_x4/Harbhajan_Singh_0002_result.jpg
161,Hootie_Johnson,1,2,dataset/lfw_funneled/Hootie_Johnson/Hootie_Johnson_0001.jpg,dataset/output_x2/Hootie_Johnson_0001_result.jpg,dataset/output_x3/Hootie_Johnson_0001_result.jpg,dataset/output_x4/Hootie_Johnson_0001_result.jpg,dataset/lfw_funneled/Hootie_Johnson/Hootie_Johnson_0002.jpg,dataset/output_x2/Hootie_Johnson_0002_result.jpg,dataset/output_x3/Hootie_Johnson_0002_result.jpg,dataset/output_x4/Hootie_Johnson_0002_result.jpg
162,Hugo_Chavez,2,27,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0002.jpg,dataset/output_x2/Hugo_Chavez_0002_result.jpg,dataset/output_x3/Hugo_Chavez_0002_result.jpg,dataset/output_x4/Hugo_Chavez_0002_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0027.jpg,dataset/output_x2/Hugo_Chavez_0027_result.jpg,dataset/output_x3/Hugo_Chavez_0027_result.jpg,dataset/output_x4/Hugo_Chavez_0027_result.jpg
163,Hugo_Chavez,2,36,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0002.jpg,dataset/output_x2/Hugo_Chavez_0002_result.jpg,dataset/output_x3/Hugo_Chavez_0002_result.jpg,dataset/output_x4/Hugo_Chavez_0002_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0036.jpg,dataset/output_x2/Hugo_Chavez_0036_result.jpg,dataset/output_x3/Hugo_Chavez_0036_result.jpg,dataset/output_x4/Hugo_Chavez_0036_result.jpg
164,Hugo_Chavez,2,41,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0002.jpg,dataset/output_x2/Hugo_Chavez_0002_result.jpg,dataset/output_x3/Hugo_Chavez_0002_result.jpg,dataset/output_x4/Hugo_Chavez_0002_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0041.jpg,dataset/output_x2/Hugo_Chavez_0041_result.jpg,dataset/output_x3/Hugo_Chavez_0041_result.jpg,dataset/output_x4/Hugo_Chavez_0041_result.jpg
165,Hugo_Chavez,2,45,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0002.jpg,dataset/output_x2/Hugo_Chavez_0002_result.jpg,dataset/output_x3/Hugo_Chavez_0002_result.jpg,dataset/output_x4/Hugo_Chavez_0002_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0045.jpg,dataset/output_x2/Hugo_Chavez_0045_result.jpg,dataset/output_x3/Hugo_Chavez_0045_result.jpg,dataset/output_x4/Hugo_Chavez_0045_result.jpg
166,Hugo_Chavez,2,50,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0002.jpg,dataset/output_x2/Hugo_Chavez_0002_result.jpg,dataset/output_x3/Hugo_Chavez_0002_result.jpg,dataset/output_x4/Hugo_Chavez_0002_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0050.jpg,dataset/output_x2/Hugo_Chavez_0050_result.jpg,dataset/output_x3/Hugo_Chavez_0050_result.jpg,dataset/output_x4/Hugo_Chavez_0050_result.jpg
167,Hugo_Chavez,2,51,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0002.jpg,dataset/output_x2/Hugo_Chavez_0002_result.jpg,dataset/output_x3/Hugo_Chavez_0002_result.jpg,dataset/output_x4/Hugo_Chavez_0002_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0051.jpg,dataset/output_x2/Hugo_Chavez_0051_result.jpg,dataset/output_x3/Hugo_Chavez_0051_result.jpg,dataset/output_x4/Hugo_Chavez_0051_result.jpg
168,Hugo_Chavez,2,53,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0002.jpg,dataset/output_x2/Hugo_Chavez_0002_result.jpg,dataset/output_x3/Hugo_Chavez_0002_result.jpg,dataset/output_x4/Hugo_Chavez_0002_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0053.jpg,dataset/output_x2/Hugo_Chavez_0053_result.jpg,dataset/output_x3/Hugo_Chavez_0053_result.jpg,dataset/output_x4/Hugo_Chavez_0053_result.jpg
169,Hugo_Chavez,2,56,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0002.jpg,dataset/output_x2/Hugo_Chavez_0002_result.jpg,dataset/output_x3/Hugo_Chavez_0002_result.jpg,dataset/output_x4/Hugo_Chavez_0002_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0056.jpg,dataset/output_x2/Hugo_Chavez_0056_result.jpg,dataset/output_x3/Hugo_Chavez_0056_result.jpg,dataset/output_x4/Hugo_Chavez_0056_result.jpg
170,Hugo_Chavez,27,36,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0027.jpg,dataset/output_x2/Hugo_Chavez_0027_result.jpg,dataset/output_x3/Hugo_Chavez_0027_result.jpg,dataset/output_x4/Hugo_Chavez_0027_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0036.jpg,dataset/output_x2/Hugo_Chavez_0036_result.jpg,dataset/output_x3/Hugo_Chavez_0036_result.jpg,dataset/output_x4/Hugo_Chavez_0036_result.jpg
171,Hugo_Chavez,27,41,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0027.jpg,dataset/output_x2/Hugo_Chavez_0027_result.jpg,dataset/output_x3/Hugo_Chavez_0027_result.jpg,dataset/output_x4/Hugo_Chavez_0027_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0041.jpg,dataset/output_x2/Hugo_Chavez_0041_result.jpg,dataset/output_x3/Hugo_Chavez_0041_result.jpg,dataset/output_x4/Hugo_Chavez_0041_result.jpg
172,Hugo_Chavez,27,45,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0027.jpg,dataset/output_x2/Hugo_Chavez_0027_result.jpg,dataset/output_x3/Hugo_Chavez_0027_result.jpg,dataset/output_x4/Hugo_Chavez_0027_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0045.jpg,dataset/output_x2/Hugo_Chavez_0045_result.jpg,dataset/output_x3/Hugo_Chavez_0045_result.jpg,dataset/output_x4/Hugo_Chavez_0045_result.jpg
173,Hugo_Chavez,27,50,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0027.jpg,dataset/output_x2/Hugo_Chavez_0027_result.jpg,dataset/output_x3/Hugo_Chavez_0027_result.jpg,dataset/output_x4/Hugo_Chavez_0027_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0050.jpg,dataset/output_x2/Hugo_Chavez_0050_result.jpg,dataset/output_x3/Hugo_Chavez_0050_result.jpg,dataset/output_x4/Hugo_Chavez_0050_result.jpg
174,Hugo_Chavez,27,51,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0027.jpg,dataset/output_x2/Hugo_Chavez_0027_result.jpg,dataset/output_x3/Hugo_Chavez_0027_result.jpg,dataset/output_x4/Hugo_Chavez_0027_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0051.jpg,dataset/output_x2/Hugo_Chavez_0051_result.jpg,dataset/output_x3/Hugo_Chavez_0051_result.jpg,dataset/output_x4/Hugo_Chavez_0051_result.jpg
175,Hugo_Chavez,27,53,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0027.jpg,dataset/output_x2/Hugo_Chavez_0027_result.jpg,dataset/output_x3/Hugo_Chavez_0027_result.jpg,dataset/output_x4/Hugo_Chavez_0027_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0053.jpg,dataset/output_x2/Hugo_Chavez_0053_result.jpg,dataset/output_x3/Hugo_Chavez_0053_result.jpg,dataset/output_x4/Hugo_Chavez_0053_result.jpg
176,Hugo_Chavez,27,56,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0027.jpg,dataset/output_x2/Hugo_Chavez_0027_result.jpg,dataset/output_x3/Hugo_Chavez_0027_result.jpg,dataset/output_x4/Hugo_Chavez_0027_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0056.jpg,dataset/output_x2/Hugo_Chavez_0056_result.jpg,dataset/output_x3/Hugo_Chavez_0056_result.jpg,dataset/output_x4/Hugo_Chavez_0056_result.jpg
177,Hugo_Chavez,36,41,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0036.jpg,dataset/output_x2/Hugo_Chavez_0036_result.jpg,dataset/output_x3/Hugo_Chavez_0036_result.jpg,dataset/output_x4/Hugo_Chavez_0036_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0041.jpg,dataset/output_x2/Hugo_Chavez_0041_result.jpg,dataset/output_x3/Hugo_Chavez_0041_result.jpg,dataset/output_x4/Hugo_Chavez_0041_result.jpg
178,Hugo_Chavez,36,45,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0036.jpg,dataset/output_x2/Hugo_Chavez_0036_result.jpg,dataset/output_x3/Hugo_Chavez_0036_result.jpg,dataset/output_x4/Hugo_Chavez_0036_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0045.jpg,dataset/output_x2/Hugo_Chavez_0045_result.jpg,dataset/output_x3/Hugo_Chavez_0045_result.jpg,dataset/output_x4/Hugo_Chavez_0045_result.jpg
179,Hugo_Chavez,36,50,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0036.jpg,dataset/output_x2/Hugo_Chavez_0036_result.jpg,dataset/output_x3/Hugo_Chavez_0036_result.jpg,dataset/output_x4/Hugo_Chavez_0036_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0050.jpg,dataset/output_x2/Hugo_Chavez_0050_result.jpg,dataset/output_x3/Hugo_Chavez_0050_result.jpg,dataset/output_x4/Hugo_Chavez_0050_result.jpg
180,Hugo_Chavez,36,51,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0036.jpg,dataset/output_x2/Hugo_Chavez_0036_result.jpg,dataset/output_x3/Hugo_Chavez_0036_result.jpg,dataset/output_x4/Hugo_Chavez_0036_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0051.jpg,dataset/output_x2/Hugo_Chavez_0051_result.jpg,dataset/output_x3/Hugo_Chavez_0051_result.jpg,dataset/output_x4/Hugo_Chavez_0051_result.jpg
181,Hugo_Chavez,36,53,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0036.jpg,dataset/output_x2/Hugo_Chavez_0036_result.jpg,dataset/output_x3/Hugo_Chavez_0036_result.jpg,dataset/output_x4/Hugo_Chavez_0036_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0053.jpg,dataset/output_x2/Hugo_Chavez_0053_result.jpg,dataset/output_x3/Hugo_Chavez_0053_result.jpg,dataset/output_x4/Hugo_Chavez_0053_result.jpg
182,Hugo_Chavez,36,56,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0036.jpg,dataset/output_x2/Hugo_Chavez_0036_result.jpg,dataset/output_x3/Hugo_Chavez_0036_result.jpg,dataset/output_x4/Hugo_Chavez_0036_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0056.jpg,dataset/output_x2/Hugo_Chavez_0056_result.jpg,dataset/output_x3/Hugo_Chavez_0056_result.jpg,dataset/output_x4/Hugo_Chavez_0056_result.jpg
183,Hugo_Chavez,41,45,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0041.jpg,dataset/output_x2/Hugo_Chavez_0041_result.jpg,dataset/output_x3/Hugo_Chavez_0041_result.jpg,dataset/output_x4/Hugo_Chavez_0041_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0045.jpg,dataset/output_x2/Hugo_Chavez_0045_result.jpg,dataset/output_x3/Hugo_Chavez_0045_result.jpg,dataset/output_x4/Hugo_Chavez_0045_result.jpg
184,Hugo_Chavez,41,50,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0041.jpg,dataset/output_x2/Hugo_Chavez_0041_result.jpg,dataset/output_x3/Hugo_Chavez_0041_result.jpg,dataset/output_x4/Hugo_Chavez_0041_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0050.jpg,dataset/output_x2/Hugo_Chavez_0050_result.jpg,dataset/output_x3/Hugo_Chavez_0050_result.jpg,dataset/output_x4/Hugo_Chavez_0050_result.jpg
185,Hugo_Chavez,41,51,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0041.jpg,dataset/output_x2/Hugo_Chavez_0041_result.jpg,dataset/output_x3/Hugo_Chavez_0041_result.jpg,dataset/output_x4/Hugo_Chavez_0041_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0051.jpg,dataset/output_x2/Hugo_Chavez_0051_result.jpg,dataset/output_x3/Hugo_Chavez_0051_result.jpg,dataset/output_x4/Hugo_Chavez_0051_result.jpg
186,Hugo_Chavez,41,53,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0041.jpg,dataset/output_x2/Hugo_Chavez_0041_result.jpg,dataset/output_x3/Hugo_Chavez_0041_result.jpg,dataset/output_x4/Hugo_Chavez_0041_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0053.jpg,dataset/output_x2/Hugo_Chavez_0053_result.jpg,dataset/output_x3/Hugo_Chavez_0053_result.jpg,dataset/output_x4/Hugo_Chavez_0053_result.jpg
187,Hugo_Chavez,41,56,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0041.jpg,dataset/output_x2/Hugo_Chavez_0041_result.jpg,dataset/output_x3/Hugo_Chavez_0041_result.jpg,dataset/output_x4/Hugo_Chavez_0041_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0056.jpg,dataset/output_x2/Hugo_Chavez_0056_result.jpg,dataset/output_x3/Hugo_Chavez_0056_result.jpg,dataset/output_x4/Hugo_Chavez_0056_result.jpg
188,Hugo_Chavez,45,50,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0045.jpg,dataset/output_x2/Hugo_Chavez_0045_result.jpg,dataset/output_x3/Hugo_Chavez_0045_result.jpg,dataset/output_x4/Hugo_Chavez_0045_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0050.jpg,dataset/output_x2/Hugo_Chavez_0050_result.jpg,dataset/output_x3/Hugo_Chavez_0050_result.jpg,dataset/output_x4/Hugo_Chavez_0050_result.jpg
189,Hugo_Chavez,45,51,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0045.jpg,dataset/output_x2/Hugo_Chavez_0045_result.jpg,dataset/output_x3/Hugo_Chavez_0045_result.jpg,dataset/output_x4/Hugo_Chavez_0045_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0051.jpg,dataset/output_x2/Hugo_Chavez_0051_result.jpg,dataset/output_x3/Hugo_Chavez_0051_result.jpg,dataset/output_x4/Hugo_Chavez_0051_result.jpg
190,Hugo_Chavez,45,53,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0045.jpg,dataset/output_x2/Hugo_Chavez_0045_result.jpg,dataset/output_x3/Hugo_Chavez_0045_result.jpg,dataset/output_x4/Hugo_Chavez_0045_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0053.jpg,dataset/output_x2/Hugo_Chavez_0053_result.jpg,dataset/output_x3/Hugo_Chavez_0053_result.jpg,dataset/output_x4/Hugo_Chavez_0053_result.jpg
191,Hugo_Chavez,45,56,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0045.jpg,dataset/output_x2/Hugo_Chavez_0045_result.jpg,dataset/output_x3/Hugo_Chavez_0045_result.jpg,dataset/output_x4/Hugo_Chavez_0045_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0056.jpg,dataset/output_x2/Hugo_Chavez_0056_result.jpg,dataset/output_x3/Hugo_Chavez_0056_result.jpg,dataset/output_x4/Hugo_Chavez_0056_result.jpg
192,Hugo_Chavez,50,51,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0050.jpg,dataset/output_x2/Hugo_Chavez_0050_result.jpg,dataset/output_x3/Hugo_Chavez_0050_result.jpg,dataset/output_x4/Hugo_Chavez_0050_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0051.jpg,dataset/output_x2/Hugo_Chavez_0051_result.jpg,dataset/output_x3/Hugo_Chavez_0051_result.jpg,dataset/output_x4/Hugo_Chavez_0051_result.jpg
193,Hugo_Chavez,50,53,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0050.jpg,dataset/output_x2/Hugo_Chavez_0050_result.jpg,dataset/output_x3/Hugo_Chavez_0050_result.jpg,dataset/output_x4/Hugo_Chavez_0050_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0053.jpg,dataset/output_x2/Hugo_Chavez_0053_result.jpg,dataset/output_x3/Hugo_Chavez_0053_result.jpg,dataset/output_x4/Hugo_Chavez_0053_result.jpg
194,Hugo_Chavez,50,56,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0050.jpg,dataset/output_x2/Hugo_Chavez_0050_result.jpg,dataset/output_x3/Hugo_Chavez_0050_result.jpg,dataset/output_x4/Hugo_Chavez_0050_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0056.jpg,dataset/output_x2/Hugo_Chavez_0056_result.jpg,dataset/output_x3/Hugo_Chavez_0056_result.jpg,dataset/output_x4/Hugo_Chavez_0056_result.jpg
195,Hugo_Chavez,51,53,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0051.jpg,dataset/output_x2/Hugo_Chavez_0051_result.jpg,dataset/output_x3/Hugo_Chavez_0051_result.jpg,dataset/output_x4/Hugo_Chavez_0051_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0053.jpg,dataset/output_x2/Hugo_Chavez_0053_result.jpg,dataset/output_x3/Hugo_Chavez_0053_result.jpg,dataset/output_x4/Hugo_Chavez_0053_result.jpg
196,Hugo_Chavez,51,56,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0051.jpg,dataset/output_x2/Hugo_Chavez_0051_result.jpg,dataset/output_x3/Hugo_Chavez_0051_result.jpg,dataset/output_x4/Hugo_Chavez_0051_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0056.jpg,dataset/output_x2/Hugo_Chavez_0056_result.jpg,dataset/output_x3/Hugo_Chavez_0056_result.jpg,dataset/output_x4/Hugo_Chavez_0056_result.jpg
197,Hugo_Chavez,53,56,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0053.jpg,dataset/output_x2/Hugo_Chavez_0053_result.jpg,dataset/output_x3/Hugo_Chavez_0053_result.jpg,dataset/output_x4/Hugo_Chavez_0053_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0056.jpg,dataset/output_x2/Hugo_Chavez_0056_result.jpg,dataset/output_x3/Hugo_Chavez_0056_result.jpg,dataset/output_x4/Hugo_Chavez_0056_result.jpg
198,Isaiah_Washington,1,2,dataset/lfw_funneled/Isaiah_Washington/Isaiah_Washington_0001.jpg,dataset/output_x2/Isaiah_Washington_0001_result.jpg,dataset/output_x3/Isaiah_Washington_0001_result.jpg,dataset/output_x4/Isaiah_Washington_0001_result.jpg,dataset/lfw_funneled/Isaiah_Washington/Isaiah_Washington_0002.jpg,dataset/output_x2/Isaiah_Washington_0002_result.jpg,dataset/output_x3/Isaiah_Washington_0002_result.jpg,dataset/output_x4/Isaiah_Washington_0002_result.jpg
199,Jack_Grubman,1,2,dataset/lfw_funneled/Jack_Grubman/Jack_Grubman_0001.jpg,dataset/output_x2/Jack_Grubman_0001_result.jpg,dataset/output_x3/Jack_Grubman_0001_result.jpg,dataset/output_x4/Jack_Grubman_0001_result.jpg,dataset/lfw_funneled/Jack_Grubman/Jack_Grubman_0002.jpg,dataset/output_x2/Jack_Grubman_0002_result.jpg,dataset/output_x3/Jack_Grubman_0002_result.jpg,dataset/output_x4/Jack_Grubman_0002_result.jpg
200,Jacques_Rogge,1,10,dataset/lfw_funneled/Jacques_Rogge/Jacques_Rogge_0001.jpg,dataset/output_x2/Jacques_Rogge_0001_result.jpg,dataset/output_x3/Jacques_Rogge_0001_result.jpg,dataset/output_x4/Jacques_Rogge_0001_result.jpg,dataset/lfw_funneled/Jacques_Rogge/Jacques_Rogge_0010.jpg,dataset/output_x2/Jacques_Rogge_0010_result.jpg,dataset/output_x3/Jacques_Rogge_0010_result.jpg,dataset/output_x4/Jacques_Rogge_0010_result.jpg
201,Jacques_Rogge,1,3,dataset/lfw_funneled/Jacques_Rogge/Jacques_Rogge_0001.jpg,dataset/output_x2/Jacques_Rogge_0001_result.jpg,dataset/output_x3/Jacques_Rogge_0001_result.jpg,dataset/output_x4/Jacques_Rogge_0001_result.jpg,dataset/lfw_funneled/Jacques_Rogge/Jacques_Rogge_0003.jpg,dataset/output_x2/Jacques_Rogge_0003_result.jpg,dataset/output_x3/Jacques_Rogge_0003_result.jpg,dataset/output_x4/Jacques_Rogge_0003_result.jpg
